videoId,title,description,publishedAt,thumbnail_url,tags,live_broadcast,categoryId,viewCount,likeCount,commentCount,licensed,duration,caption
2SzEDY8qnBs,How I Brainwashed Myself For Success,"Try shortform for free and get 20% off of your subscription: https://shortform.com/nischa

👉🏽 Plan for success template 📝 https://nischa.me/plan-for-success

In this video, I go over the 3-step framework that I used to brainwash myself for success. 

⌚TIMESTAMP
00:00 - Intro
00:57 - Choose Design
03:00 - Bridge the Gap
05:27 - Along the Way


MY FILMING EQUIPMENT: 
📷 Camera: https://amzn.to/3T67Tma
🔍 Lens: https://amzn.to/3JrnNES
🎙️ Microphone: https://amzn.to/3NDUv7E
🔭 Tripod: https://amzn.to/3gM5WxU
💡  Lighting: https://amzn.to/3mdb4Oj

KEEP IN TOUCH: 
🌍  My website - https://www.nischa.me 
📸  Instagram - https://instagram.com/nischa.me
🎥 Tiktok: https://www.tiktok.com/@nischa.me 
🔵 Facebook - https://www.nischa.me/nischafb

DISCLAIMERS & DISCLOSURES 🤍
This content is for educational and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. 

This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!",2023-07-23T12:00:03Z,https://i.ytimg.com/vi/2SzEDY8qnBs/default.jpg,"['brainwash for success', 'millionaire habits', 'making money', 'how to make money', 'personal finance', 'nischa', 'accountant explains', 'time vs money', 'passive income', 'growthmindset', 'investing', 'passion']",none,27,183589,8077,225,True,PT8M18S,true
3Vdw2WS8L_A,The DREAM Desk Set up and Office Tour 2023– Modern & Simple,"Grovemade items: https://nischa.me/grovemade
Get your free t-shirt and shaker with Huel Black here:  https://my.huel.com/nischajuly23 #ad 

👉🏽 My Intentional Spending Tracker (free) - https://nischa.me/intentionalspendingtracker

All my income streams operate from my workspace..here is what I do to make it a place that I love! 

🔗 LINKS TO EVERYTHING 🔗

ESSENTIALS
IKEA Desk: https://www.ikea.com/gb/en/p/malm-desk-black-brown-00214157/#content
Organisers (similar): https://amzn.to/3JZ61tK 
Desk mat: https://amzn.to/44JxEyF
Macbook pro 13 inch: https://amzn.to/3XSK4SG
USB C adaptor: https://amzn.to/46NmkUa
Grovemade Laptop stand/desk shelf: https://nischa.me/grovemade-laptop-stand
Grovemade Keyboard tray: https://nischa.me/grovemade-keyboard-tray
Logitech Keyboard: https://amzn.to/43A7AW4
Logitech Mouse: https://amzn.to/43t4K4Q
Logitech mouse I am going to buy next: https://amzn.to/3DyDkjP
Songmic Chair (similar): https://amzn.to/44PKBax
Kuyal Carpet protector: https://amzn.to/3XSD1tb


ACCESSORIES
Anker Speakers: https://amzn.to/3rtVL6l
Grovemade Notepad: https://nischa.me/grovemade-notepad
Grovemade Pen: https://nischa.me/grovemade-pen
Mug: Mine is from Botswana, this is the closest I can find: https://amzn.to/3PXviYQ
Candle/Oil Burner (similar, mine was a gift) https://amzn.to/3NWG2Es


OTHER ITEMS
Book shelf: https://www.ikea.com/gb/en/p/billy-bookcase-black-brown-70263842/
Little men Book holders (lol): https://amzn.to/3PYtTBn
Whiteboard (similar mine is sold out): https://amzn.to/44MivwF
Whiteboard pens: https://amzn.to/3Od517E
Whiteboard eraser: https://amzn.to/3DfUylz
Side table (similar mine is from MADE):  https://amzn.to/43xXjt7
Robot vacuum: https://amzn.to/3O2iKgs
Plants: Kentia plant and I don’t know what the other one is (if someone knows let me know in the comments!)

THINGS THAT I DIDN’T MENTION BUT ARE IN THE VIDEO:
Main lamp  - MADE (no longer available)
Smaller lamp – Homesense 
Fishpools blue armchair: https://www.fishpools.co.uk/fiore-accent-chair-in-fabric/p62615

Some of the above are affiliate links so I will get a small kickback at no extra cost to you :) 

⌚TIMESTAMPS
00:00 - Intro
00:49 - Desk 
01:19 - Organisers 
01:33 - Desk Mat 
01:39 - Macbook Pro
01:57 - Laptop Riser
02:34 -  Keyboard & Mouse
03:03 - Chair & Mat
03:35 - Speaker
04:43 - Other bits and bobs 
05:14 - Plants
05:31 - Bookshelf
05:56 -Whiteboard 
06:18 - Laptop side table
06:31 - Robot Vacuum

MY FILMING EQUIPMENT: 
📷 Camera: https://amzn.to/3T67Tma
🔍 Lens: https://amzn.to/3JrnNES
🎙️ Microphone: https://amzn.to/3NDUv7E
🔭 Tripod: https://amzn.to/3gM5WxU
💡  Lighting: https://amzn.to/3mdb4Oj

KEEP IN TOUCH: 
🌍  My website - https://www.nischa.me 
📸  Instagram - https://instagram.com/nischa.me
🔵 Facebook - https://www.nischa.me/nischafb
🎥 Tiktok: https://www.tiktok.com/@nischa.me 

DISCLAIMERS & DISCLOSURES 🤍
This content is for educational and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. 

This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!",2023-07-16T12:15:00Z,https://i.ytimg.com/vi/3Vdw2WS8L_A/default.jpg,"['productivity set up', 'nischa', 'productivity', 'income streams', 'office set up', 'work from home', 'home set up', 'ikea desk', 'best ikea accessories', 'logitech', 'grovemade', 'macbook pro', 'apple', 'candle']",none,27,104260,2994,157,True,PT6M57S,true
wa0btZay9gU,Revealing my BANKER SALARY for the first time,"👉🏽 My Intentional Spending Tracker (free) - https://nischa.me/intentionalspendingtracker

My next newsletter will be on negotiations. Sign up for free here: www.nischa.me

In this video, I share exactly what I made as a Banker in London over the last 9 years. I hope this video inspires you to negotiate, get paid your worth or move (if you need to!)

MY FILMING EQUIPMENT: 
📷 Camera: https://amzn.to/3T67Tma
🔍 Lens: https://amzn.to/3JrnNES
🎙️ Microphone: https://amzn.to/3NDUv7E
🔭 Tripod: https://amzn.to/3gM5WxU
💡  Lighting: https://amzn.to/3mdb4Oj

KEEP IN TOUCH: 
🌍  My website - https://www.nischa.me 
📸  Instagram - https://instagram.com/nischa.me
🔵 Facebook - https://www.nischa.me/nischafb
🎥 Tiktok: https://www.tiktok.com/@nischa.me 

DISCLAIMERS & DISCLOSURES 
This content is for educational and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. 

This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!",2023-07-09T15:04:35Z,https://i.ytimg.com/vi/wa0btZay9gU/default.jpg,"['investment banking', 'pay rise', 'banker salary', 'how much i made as an investment banker', 'negotiation', 'accountant explains', 'nischa', 'how to ask for a pay rise', 'getting paid my worth', 'negotiate pay']",none,27,749703,20471,1187,True,PT9M47S,true
m3RDwsj1Sms,ACCOUNTANT EXPLAINS: How much car can you REALLY afford (By Salary),"👉🏽 My Intentional Spending Tracker (free) - https://nischa.me/intentionalspendingtracker

In this video we cover the main rules/guidelines to follow when buying a car. 
Thank you @humphrey for the inspiration behind this video! 

FREE STUFF: 
US: www.nischa.me/webull (free fractional shares)
UK & Europe: www.nischa.me/trading212 (free share worth up to £100)
UKL: www.nischa.me/investengine (free £25 when you invest £100)

📝 My first $100k tracker (free): https://nischa.me/personal-finance-tracker

⌚TIMESTAMP:
00:00 - Intro
00:45 - 25-35% rule
01:59 - 20/4/10 rule
04:43 - Cash Approach 
06:29 - Delayed Gratification 

MY FILMING EQUIPMENT: 
📷 Camera: https://amzn.to/3T67Tma
🔍 Lens: https://amzn.to/3JrnNES
🎙️ Microphone: https://amzn.to/3NDUv7E
🔭 Tripod: https://amzn.to/3gM5WxU
💡  Lighting: https://amzn.to/3mdb4Oj

KEEP IN TOUCH: 
🌍  My website - https://www.nischa.me 
📸  Instagram - https://instagram.com/nischa.me
🎥 Tiktok: https://www.tiktok.com/@nischa.me 
🔵 Facebook - https://www.nischa.me/nischafb

DISCLAIMERS & DISCLOSURES 
This content is for educational and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. 

This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!",2023-07-02T12:00:27Z,https://i.ytimg.com/vi/m3RDwsj1Sms/default.jpg,"['car payment', 'lease', 'finance', 'buy', 'accountant explains', 'personal finance', 'how much car can i afford', 'car payments', 'car dealership']",none,27,467420,10303,785,True,PT8M4S,true
GS7W6UMeBpA,7 Life Lessons I Wish I Knew Earlier,"👉🏽 My Intentional Spending Tracker (free) - https://nischa.me/intentionalspendingtracker

The planner in the video: https://amzn.to/3qLvccp

⌚TIMESTAMP:
00:00 - Intro
00:30 - Be happy with your order  
02:05 - Invest in your ability to start from scratch 
03:02 - Don't be stuck in your ways 
03:59 - Ordinary vs Extraordinary 
05:17 - Be real about what YOU want 
06:06 - Pay to free up time
07.29 - Boring but needs to be said 

See you in two weeks! 

KEEP IN TOUCH: 
🌍  My website - https://www.nischa.me 
📸  Instagram - https://instagram.com/nischa.me
🔵 Facebook - https://www.nischa.me/nischafb
🎥 Tiktok: https://www.tiktok.com/@nischa.me 

DISCLAIMERS & DISCLOSURES 
This content is for educational and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. 

This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!",2023-06-18T12:00:21Z,https://i.ytimg.com/vi/GS7W6UMeBpA/default.jpg,"['millionaire mindset', 'growth', 'moneymindset', 'success', 'ivnesting', 'nischa', 'finance', 'money and life', 'millionairehabits', 'millionaireprinciples', 'naval']",none,27,219822,8412,263,True,PT8M3S,true
Om7HyERm2ps,5 Millionaire Habits that Changed My Life,"👉🏽 My Intentional Spending Tracker (free) - https://nischa.me/intentionalspendingtracker

In this video, I go over 5 millionaire habits that completely changed my life! 
 
⌚️Timestamps:  
00:00 - Intro
00:33 - Great minds
01:39 - Comfort zone
02:55 - Don't Buy into FOMO 
04:37 - The Millionaire Pyramid 
05:24 - Solutions over Problems 
06:22 - Think Day 

MY FILMING EQUIPMENT: 
📷 Camera: https://amzn.to/3T67Tma
🔍 Lens: https://amzn.to/3JrnNES
🎙️ Microphone: https://amzn.to/3NDUv7E
🔭 Tripod: https://amzn.to/3gM5WxU
💡  Lighting: https://amzn.to/3mdb4Oj

KEEP IN TOUCH: 
🌍  My website - https://www.nischa.me 
📸  Instagram - https://instagram.com/nischa.me
🔵 Facebook - https://www.nischa.me/nischafb
🎥 Tiktok: https://www.tiktok.com/@nischa.me 

DISCLAIMERS & DISCLOSURES 
This content is for educational and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. 

This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!",2023-06-11T12:45:02Z,https://i.ytimg.com/vi/Om7HyERm2ps/default.jpg,"['millionaire habits', 'success habits', 'productivity', 'nischa', 'self-development', 'money', 'personal finance basic', 'finance budgets']",none,27,901432,31285,928,True,PT8M1S,true
BFyOweu5WiQ,11 Life & Money Habits To Master Before 39,"Grab your Huel product here: https://my.huel.com/nischajune23 #ad 

👉🏽 My Intentional Spending Tracker (free) - https://nischa.me/intentionalspendingtracker

In this video, I go over 11 Money & Life lessons I try and live by every day! 
 
⌚️TIMESTAMP:  
00:00 - Buy at full price
00:34 - Marry/date the financially stable 
01:19 - Work from a desk 
02:10 - Before accepting an offer
02:41 - Understand the root cause of jealousy 
03:31 - Say less than necessary  
04:31 - Eat healthily 
05:38 - Where to find mentors 
06:22  - Focus on practicality 
07:06 - Spent time in solitude 
08:05 - Choose yourself
08:50 - Bonus

👉🏽 My first $100k tracker (free): https://nischa.me/personal-finance-tracker
📝 Money Mini-Crash Course (free): https://nischa.me/moneycrashcourse

MY FILMING EQUIPMENT: 
📷 Camera: https://amzn.to/3T67Tma
🔍 Lens: https://amzn.to/3JrnNES
🎙️ Microphone: https://amzn.to/3NDUv7E
🔭 Tripod: https://amzn.to/3gM5WxU
💡  Lighting: https://amzn.to/3mdb4Oj

KEEP IN TOUCH: 
🌍  My website - https://www.nischa.me 
📸  Instagram - https://instagram.com/nischa.me
🔵 Facebook - https://www.nischa.me/nischafb
🎥 Tiktok: https://www.tiktok.com/@nischa.me 

DISCLAIMERS & DISCLOSURES 
This content is for educational and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. 

This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!",2023-06-04T12:00:09Z,https://i.ytimg.com/vi/BFyOweu5WiQ/default.jpg,"['money lessons', 'life lessons', 'money habits', 'habits to master', 'millionaire habits', 'mastering money', 'nischa', 'accountant explains', 'winning mindset', 'life habits', 'motivation', 'inspiration']",none,27,575315,16840,333,True,PT9M27S,true
961vZxJkp5I,ACCOUNTANT EXPLAINS: 7 Ways You're PROGRAMMED to be Poor,"👉🏽 My Intentional Spending Tracker (free) - https://nischa.me/intentionalspendingtracker

In this video, I talk about how you are programmed to be poor,  how we are playing against a system and how we can break out of it. 

⌚️Timestamps:
00:00 - Intro
00:40 - The Money Equation 
02:03 - Investing at the right time
03:35- Leverage 
04:58 - Avoid social proof 
06:02 - Understanding tax 
06:44 - Focus on production 


MY FILMING EQUIPMENT: 
📷 Camera: https://amzn.to/3T67Tma
🔍 Lens: https://amzn.to/3JrnNES
🎙️ Microphone: https://amzn.to/3NDUv7E
🔭 Tripod: https://amzn.to/3gM5WxU
💡  Lighting: https://amzn.to/3mdb4Oj

KEEP IN TOUCH: 
🌍  My website - https://www.nischa.me 
📸  Instagram - https://instagram.com/nischa.me
🔵 Facebook - https://www.nischa.me/nischafb
🎥 Tiktok: https://www.tiktok.com/@nischa.me 

DISCLAIMERS & DISCLOSURES 
This content is for educational and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. 

This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!",2023-05-28T12:00:07Z,https://i.ytimg.com/vi/961vZxJkp5I/default.jpg,"['accountant explains', 'nischa', 'money habits keeping you poor', 'investing', 'rat race', 'dave ramsey', 'elon musk', 'jeff bezos', 'how to invest', 'personal finance basics', 'how you are programmed to be poor', 'school', 'traditional schooling']",none,27,466154,21419,833,True,PT8M47S,true
WSoqUdd39-Y,ACCOUNTANT EXPLAINS: The Optimal Order of Investing Your Money,"Try out Brilliant: FREE 30 day trial and the first 200 subscribers also get 20% off - https://brilliant.org/Nischa/ 
  
👉🏽 My Intentional Spending Tracker (free) - https://nischa.me/intentionalspendingtracker

In this video, I cover the optimal order to invest your money.  Enjoy Xx

OTHER VIDEOS YOU MAY ENJOY: 
6 Life-changing books you must read in 2023: https://www.youtube.com/watch?v=JmvDUYR1VQg&t=309s
9 Things I bought to enrich my life: https://www.youtube.com/watch?v=TcupxVH3iI8&t=60s

⌚️Timestamps:
00:00 - intro
00:42 - Safety Net
01:36- High-Interest Debt
03:36 - Employer match
04:27 -  Additional Fund
05:23 - Tax-Advantage Account 
05:53 - Low-Interest Debt 
06:38 - Other

👉🏽 My first $100k tracker (free): https://nischa.me/personal-finance-tracker
📝 Money Mini-Crash Course (free): https://nischa.me/moneycrashcourse


MY DESK SET-UP :: https://nischa.me/grovemade
 
MY FILMING EQUIPMENT: 
📷 Camera: https://amzn.to/3T67Tma
🔍 Lens: https://amzn.to/3JrnNES
🎙️ Microphone: https://amzn.to/3NDUv7E
🔭 Tripod: https://amzn.to/3gM5WxU
💡  Lighting: https://amzn.to/3mdb4Oj

KEEP IN TOUCH: 
🌍  My website - https://www.nischa.me 
📸  Instagram - https://instagram.com/nischa.me
🔵 Facebook - https://www.nischa.me/nischafb
🎥 Tiktok: https://www.tiktok.com/@nischa.me 

DISCLAIMERS & DISCLOSURES 
This content is for education and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. 

This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!",2023-05-21T12:00:20Z,https://i.ytimg.com/vi/WSoqUdd39-Y/default.jpg,"['nischa', 'accountant explains', 'investing', '401k', 'retirement fund', 'pension', 'high interest debt', 'low interest debt', 'mortgage', 'finance', 'personal finance', 'ladder of finance', 'money', 'student loan', 'car loan', 'pay off debt', 'how to invest', 'how to invest in stocks', 'investing for beginners']",none,27,657550,16337,444,True,PT9M16S,true
tHpC5QMPdAs,4 ONE-MINUTE Habits That Save Me 20+ Hours a Week - Time Management For Busy People,"Grab your Huel read-to-drink and free t-shirt here:  https://nischa.me/huelmay23 #ad 

👉🏽 My Intentional Spending Tracker (free) - https://nischa.me/intentionalspendingtracker

In this video, I talk about 4 small habits that have made me 4x more productive!  Enjoy Xx

OTHER VIDEOS YOU MAY ENJOY: 
6 Life-changing books you must read in 2023: https://www.youtube.com/watch?v=JmvDUYR1VQg&t=309s
9 Things I bought to enrich my life: https://www.youtube.com/watch?v=TcupxVH3iI8&t=60s

 ⌚TIMESTAMP:
00:00 - Intro
00:34 - Turn on flight-mode
02:32 - Make it a no-brainer
05:13 - Time-blocking the night before  
06:33 - Choose yourself first 

👉🏽 My first $100k tracker (free): https://nischa.me/personal-finance-tracker
📝 Money Mini-Crash Course (free): https://nischa.me/moneycrashcourse

MY DESK SET-UP :: https://nischa.me/grovemade

MY FILMING EQUIPMENT: 
📷 Camera: https://amzn.to/3T67Tma
🔍 Lens: https://amzn.to/3JrnNES
🎙️Microphone: https://amzn.to/3NDUv7E
🔭Tripod: https://amzn.to/3gM5WxU
💡Lighting: https://amzn.to/3mdb4Oj

KEEP IN TOUCH: 
🌍  My website - https://www.nischa.me 
📸  Instagram - https://instagram.com/nischa.me
🔵 Facebook - https://www.nischa.me/nischafb
🎥 Tiktok: https://www.tiktok.com/@nischa.me 

DISCLAIMERS & DISCLOSURES 
This content is for education and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. 

This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!",2023-05-14T12:00:43Z,https://i.ytimg.com/vi/tHpC5QMPdAs/default.jpg,"['productivity', 'time management', 'nischa', 'accountant explains', 'time saving', 'one minute habits', 'productive', 'millionaire habits', 'making money habits', 'batching', 'time-saving', 'productivity habits', 'side hustles', 'full-time job']",none,27,321268,11256,262,True,PT8M1S,true
mQbEeZsu-3k,How to Protect Your Money in the Digital Age,"👉🏽 My Intentional Spending Tracker (free) - https://nischa.me/intentionalspendingtracker

In this video I go over 4 ways you can protect your money and how you can use what the government is planning to do to keep more of what you make. @10downingstreet @RishiSunak 

Links I mention in the video: 
The Fraud Strategy: https://www.gov.uk/government/publications/fraud-strategy
@DamienTalksMoneyvideo: https://www.youtube.com/watch?v=LjMspvf5dWI&t=702s

TIMESTAMPS ⌚️:
00:00 - Intro 
00:38 - Mind Over Money 
02:16 - Have a BS Detector 
03:36 - High-Risk Investments 
04:23 - Credit card protection 
05:31 - How the government's fraud strategy impacts you 
05:59 - What you can start using 

👉🏽 My first $100k tracker (free): https://nischa.me/personal-finance-tracker
📝 Money Mini-Crash Course (free): https://nischa.me/moneycrashcourse

MY FILMING EQUIPMENT: 
📷 Camera: https://amzn.to/3HktCDP
🔍 Lens: https://amzn.to/3LCT6Pa
🎙️ Microphone: https://amzn.to/41L4uhP
🔭Tripod: https://amzn.to/44614I5
💡 Lighting: https://amzn.to/41NCrhz

KEEP IN TOUCH: 
🌍  My website - https://www.nischa.me 
📸  Instagram - https://instagram.com/nischa.me
🔵 Facebook - https://www.nischa.me/nischafb
🎥 Tiktok: https://www.tiktok.com/@nischa.me 

DISCLAIMERS & DISCLOSURES 
This content is for educational and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. 

This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!",2023-05-07T12:00:37Z,https://i.ytimg.com/vi/mQbEeZsu-3k/default.jpg,"['fraud', 'scam', 'downing street', 'rishi sunak', 'elections', '10 downing street', 'nischa', 'accountant explains', 'how to protect your money', 'bitcoin', 'credit cards', 'credit card protection', 'bank draft fraud', 'how to protect money', 'hot to avoid fraud']",none,27,55657,2332,116,True,PT7M13S,true
uiTVzOeALGQ,How to invest your first $1000,"Try out Brilliant: FREE 30 day trial and the first 200 subscribers also get 20% off - https://brilliant.org/Nischa/

👉🏽 My Intentional Spending Tracker (free) - https://nischa.me/intentionalspendingtracker

Here's how I would have invested my first $1000, five years ago, with the knowledge I have now. 

⌚️Timestamps:
00:00 - Intro
00:21 -  I = Insights
01:32 -  N = New Skills
02:43 - V = Value
03:40 - E = Experiences
04:45 - S = Solutions 
05:44 - T = Travel

MY FILMING EQUIPMENT: 
📷 Camera: https://amzn.to/3HktCDP
🔍 Lens: https://amzn.to/3LCT6Pa
🎙️ Microphone: https://amzn.to/41L4uhP
🔭Tripod: https://amzn.to/44614I5
💡 Lighting: https://amzn.to/41NCrhz
  
KEEP IN TOUCH: 
🌍  My website - https://www.nischa.me 
📸  Instagram - https://instagram.com/nischa.me
🔵 Facebook - https://www.nischa.me/nischafb
🎥 Tiktok: https://www.tiktok.com/@nischa.me 

 
DISCLAIMERS & DISCLOSURES 
This content is for educational and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. 

This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!",2023-04-30T12:00:41Z,https://i.ytimg.com/vi/uiTVzOeALGQ/default.jpg,"['investing for beginners', 'stock market investing', 'investing 101', 'how to invest in stocks', 'investing for beginners guide', 'how to invest', 'how to start investing in stocks for beginners', 'how to start investing', 'get rich', 'isa', 'roth ira', 'robinhood', 'trading212', 'vanguard', 'dividends', 'stock beginners guide', 'stock beginners tutorial', 'how to invest your first $1000', 'stocks', 'metals', 'crypto', '1000 to millionaire', 'travel']",none,27,201496,6729,220,True,PT8M22S,true
8fyIX9CDZ50,5 Proven Ways to WORK LESS and MAKE MORE Money,"👉🏽 My Intentional Spending Tracker (free) - https://nischa.me/intentionalspendingtracker

In this video, I use to real-life examples to show you how to double your income whilst working less.  Enjoy Xx

OTHER VIDEOS YOU MAY ENJOY: 
6 Life-changing books you must read in 2023: https://www.youtube.com/watch?v=JmvDUYR1VQg&t=309s
9 Things I bought to enrich my life: https://www.youtube.com/watch?v=TcupxVH3iI8&t=60s

⌚TIMESTAMPS:
00:00 - Intro
00:34 - Put yourself in the right auction room 
02:18 - The Steve Jobs rule 
03:43 - Set an achievement date 
05:33 - Focus on value over hours 
07:25 - Be the captain 

MY FILMING EQUIPMENT: 
📷 Camera: https://amzn.to/3T67Tma
🔍 Lens: https://amzn.to/3JrnNES
🎙️Microphone: https://amzn.to/3NDUv7E
🔭Tripod: https://amzn.to/3gM5WxU
💡Lighting: https://amzn.to/3mdb4Oj
  
KEEP IN TOUCH: 
🌍  My website - https://www.nischa.me 
📸  Instagram - https://instagram.com/nischa.me
🔵 Facebook - https://www.nischa.me/nischafb
🎥 Tiktok: https://www.tiktok.com/@nischa.me 

DISCLAIMERS & DISCLOSURES 
This content is for education and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. 

This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!",2023-04-23T12:00:05Z,https://i.ytimg.com/vi/8fyIX9CDZ50/default.jpg,"['make more money', 'working less', 'follow your passion', 'goals', 'become a millionaire', 'how to become a millionaire', 'how to make more money working less', 'accountant explains', 'nischa', 'money making superpower']",none,27,614583,19519,333,True,PT8M45S,true
LW7Ii-216aU,ACCOUNTANT EXPLAINS: Middle Class Habits Keeping You in the Rat Race,"👉🏽 My Intentional Spending Tracker (free) - https://nischa.me/intentionalspendingtracker

In this video I go over 7 habits that keep people in the rat race and what you can do to break free..Enjoy Xx

OTHER VIDEOS YOU MAY ENJOY: 
6 habits that made me 6 figures by 24: https://www.youtube.com/watch?v=kVV2zbvcTc4
10 ways you should be saving: https://www.youtube.com/watch?v=cwhoSwCB3lc

⌚TIMESTAMPS:
00:00 - Intro
00:22 - Working for less than you worth 
01:37 - More than you can afford 
03:07 - One income
04:00 - Not saving for old age
04:55 - Consumption vs production 
05:54 - Ignoring financial literacy 
06:57 - Doing what everyone else is doing 

MY DESK SET-UP :: https://nischa.me/grovemade

MY FILMING EQUIPMENT: 
📷 Camera: https://amzn.to/3T67Tma
🔍 Lens: https://amzn.to/3JrnNES
🎙️Microphone: https://amzn.to/3NDUv7E
🔭Tripod: https://amzn.to/3gM5WxU
💡Lighting: https://amzn.to/3mdb4Oj
  
KEEP IN TOUCH: 
🌍  My website - https://www.nischa.me 
📸  Instagram - https://instagram.com/nischa.me
🔵 Facebook - https://www.nischa.me/nischafb
🎥 Tiktok: https://www.tiktok.com/@nischa.me 


DISCLAIMERS & DISCLOSURES 
This content is for education and entertainment purposes only. Nischa does not provide tax or investment advice. The information is being presented without consideration of the investment objectives, risk tolerance, or financial circumstances of any specific investor and might not be suitable for all investors. Past performance is not indicative of future results. All investing involves risk, including the possible loss of principal. 

This description contains affiliate links that allow you to find the items mentioned in this video and support the channel at no cost to you. Thank you for your support!",2023-04-16T12:00:25Z,https://i.ytimg.com/vi/LW7Ii-216aU/default.jpg,"['bad money habits', 'money habits to break', 'money habits', 'personal finance tips', 'personal finance advice', 'poor vs rich habits', 'money tips', 'habits that keep you poor', 'money habits for 2023', 'nischa', 'dont do this with your money', 'dave ramsey', 'dont do this with money', 'grow your money', 'money habits of millionaires', 'money habits of wealthy people', 'budgeting tips']",none,27,2300440,57053,1525,True,PT8M28S,true
