videoId,title,description,publishedAt,thumbnail_url,tags,live_broadcast,categoryId,viewCount,likeCount,commentCount,licensed,duration,caption
teZwj8PhfiM,María Pombo opina de Nude Project x Playboy 🐰,,2023-09-13T16:08:09Z,https://i.ytimg.com/vi/teZwj8PhfiM/default.jpg,[],none,22,9668,126,0,True,PT20S,false
cKOGxrmkYYk,La Opinión de María Pombo sobre la publicidad con actores,,2023-09-12T19:16:27Z,https://i.ytimg.com/vi/cKOGxrmkYYk/default.jpg,[],none,22,20225,365,11,True,PT24S,false
46fQIyp9dGA,María Pombo Responde a sus seguidores,,2023-09-12T17:16:25Z,https://i.ytimg.com/vi/46fQIyp9dGA/default.jpg,[],none,22,13749,235,3,True,PT15S,false
a4t7NHfi0y8,Las Críticas de María Pombo,,2023-09-12T16:37:05Z,https://i.ytimg.com/vi/a4t7NHfi0y8/default.jpg,[],none,22,7354,121,1,True,PT16S,false
fr86K5MWYfk,El miedo de publicar cosas ofensivas,,2023-09-11T18:55:25Z,https://i.ytimg.com/vi/fr86K5MWYfk/default.jpg,[],none,22,11429,297,17,True,PT19S,false
BWPHpVLKaHc,El Dinero que genera María Pombo a las marcas,,2023-09-11T10:14:03Z,https://i.ytimg.com/vi/BWPHpVLKaHc/default.jpg,[],none,22,106026,2928,110,True,PT22S,false
i6fFtjyRUO8,La realidad de la boda de María Pombo,,2023-09-10T20:52:08Z,https://i.ytimg.com/vi/i6fFtjyRUO8/default.jpg,[],none,22,45946,819,20,True,PT15S,false
3DLVnbmGfzw,¿El mejor influencer de España? María Pombo Responde a nuestras preguntas rápidas,,2023-09-10T19:14:33Z,https://i.ytimg.com/vi/3DLVnbmGfzw/default.jpg,[],none,22,69798,1222,26,True,PT22S,false
wfRhIuC321A,Una Conversación sin Filtro con María Pombo,"Bienvenidos a un nuevo episodio del podcast de Nude Project. Este domingo charlamos con una de la influencers más famosa de España, María Pombo. 

🎙 Escucha este episodio en Spotify: https://spotifyanchor-web.app.link/e/...

Website: http://nude-project.com
Instagram: http://instagram.com/nudeproject/
Instagram Nude Project Podcast: https://www.instagram.com/nudeprojectpodcast/
TikTok: https://www.tiktok.com/@nudeproject
TikTok Nude Project Podcast: https://www.tiktok.com/@nudeprojectpodcast
Discord: https://discord.gg/pdA85KxS6G 

Instagram Bruno: https://www.instagram.com/brunocasanovas/
TikTok Bruno: https://www.tiktok.com/@brunocasanovas__
Instagram Alex: https://www.instagram.com/alexbenlloch/

Último vlog: https://www.youtube.com/watch?v=gC8nSh2EkeU&t=102s

⚫ Sobre Nude Project : 

Todo comenzó en una habitación universitaria... Era 2018, conocí a Bruno un mes antes. Habíamos crecido en entornos muy diferentes: él era de Bali, yo, Alex, de Burgos (un poco más al norte). Entonces, algo nos unió para siempre: el propósito de crear un movimiento entre los jóvenes de nuestra generación. Juntamos 300 euros cada uno y empezamos a hacer sudaderas. No solo era la ropa, sino el mensaje que queríamos transmitir. ""Puedes lograr cualquier cosa con pasión"". Primero, teníamos demostrarlo. Años después, NUDE es la marca de streetwear con mayor crecimiento de España. Ya somos más de 100 personas en la empresa y millones en la comunidad. Abrimos tiendas en el extranjero. Y lo mejor, tenemos tantas ganas como esos dos chavales soñadores.",2023-09-10T19:00:34Z,https://i.ytimg.com/vi/wfRhIuC321A/default.jpg,"['nude project', 'nude project podcast', 'entrevista a maria pombo', 'maria pombo', 'maria pombo podcast', 'maria pombo nude project podcast', 'maria pombo youtube', 'maria pombo influencer', 'maria pombo forbes', 'maria pombo dinero', 'maria pombo boda', 'maria pombo habla sobre su boda']",none,22,828695,11298,2201,True,PT53M30S,false
STZ16j1Dy-s,"Maria Pombo se sincera en nuestro Podcast, hoy a las 21:00 disponible",,2023-09-10T16:23:49Z,https://i.ytimg.com/vi/STZ16j1Dy-s/default.jpg,[],none,22,17242,245,7,True,PT1M1S,false
aYkTLftEdqw,Opiniones y preguntas de María Pombo por la calle,,2023-09-10T16:20:35Z,https://i.ytimg.com/vi/aYkTLftEdqw/default.jpg,[],none,22,18135,237,1,True,PT26S,false
qYEfTY6n_D4,Este vídeo es historia de España 🤜🤛,,2023-09-07T16:06:34Z,https://i.ytimg.com/vi/qYEfTY6n_D4/default.jpg,[],none,22,179224,7258,42,True,PT59S,false
WVNsLffwhNQ,CEO de Glovo opina Yolanda Díaz,,2023-09-07T15:46:05Z,https://i.ytimg.com/vi/WVNsLffwhNQ/default.jpg,[],none,22,399482,9493,521,True,PT21S,false
bmbBfJDHBzg,Nadie apostaba por Glovo,,2023-09-06T17:00:14Z,https://i.ytimg.com/vi/bmbBfJDHBzg/default.jpg,[],none,22,117113,3343,104,True,PT25S,false
8kwmnKWpUz0,Generan 10 pedidos cada Segundo,,2023-09-06T08:31:45Z,https://i.ytimg.com/vi/8kwmnKWpUz0/default.jpg,[],none,22,154214,4473,215,True,PT16S,false
Lib9JcEXees,"La Última Oportunidad de Glovo, cumplir con la ley rider o acabar en la cárcel",,2023-09-05T07:32:48Z,https://i.ytimg.com/vi/Lib9JcEXees/default.jpg,[],none,22,162954,4825,81,True,PT15S,false
4YYNCN6wvOE,"Las increíbles palabras del CEO y Fundador de Glovo, Oscar Pierre",,2023-09-04T07:35:55Z,https://i.ytimg.com/vi/4YYNCN6wvOE/default.jpg,[],none,22,1118722,34023,915,True,PT27S,false
mvpv6k1aPQw,¿Por qué es mejor Glovo que Uber Eats? Podcast con CEO y Fundador de Glovo,,2023-09-03T21:31:42Z,https://i.ytimg.com/vi/mvpv6k1aPQw/default.jpg,[],none,22,1077982,45466,780,True,PT35S,false
8XKVOiIkGQI,Así pasó de la Quiebra a crear un Unicornio el CEO de Glovo,"Hoy traemos a Oscar Pierre, CEO y Fundador de Glovo.

🎙 Escucha este episodio en Spotify: https://spotifyanchor-web.app.link/e/...


→ Website: http://nude-project.com


→ Instagram Desnuda Beer: https://www.instagram.com/desnudabeer/


→ Instagram: http://instagram.com/nudeproject/


→ TikTok: https://www.tiktok.com/@nudeproject?l


→ Discord: https://discord.gg/pdA85KxS6G


🌿 Climatize:

→ https://apps.apple.com/us/app/climatize-protect-the-planet/id1625951422


→ https://linktr.ee/alba_forns


⚫ Video creado por:

→ https://www.instagram.com/marcoos.tob...


→ https://www.instagram.com/joanstufff/


→ https://www.instagram.com/_danicarrero/


→ https://www.instagram.com/willy_azaola/


⚫ Sobre Nude Project : 

Todo comenzó en una habitación universitaria... Era 2018, conocí a Bruno un mes antes. Ambos teníamos  20 años, pero habíamos crecido en entornos muy diferentes. Él era de Bali, yo, Alex, de Burgos (un poco más al norte). Entonces, algo nos unió para siempre: el propósito de crear un movimiento entre los jóvenes de nuestra generación. Juntamos 300 euros cada uno y empezamos a hacer sudaderas. No solo era la ropa, sino el mensaje que queríamos transmitir. ""Todo se puede lograr con pasión"", pero primero teníamos demostrarlo... Años después, NUDE es la marca de streetwear con mayor crecimiento de España. Ya somos más de 30 personas en la empresa y millones en la comunidad. Hemos viajado por toda España para conoceros y queremos abrirnos al mundo. Y lo mejor, tenemos tantas ganas como esos dos chavales soñadores.",2023-09-03T19:46:48Z,https://i.ytimg.com/vi/8XKVOiIkGQI/default.jpg,"['nude project', 'nude project podcast', 'glovo', 'oscarpierre', 'empresa', 'negocio', 'business']",none,22,522825,13332,1364,True,PT57M36S,false
a5fJYf3YIDQ,¡Mario Casas y Oscar Casas juegan con Desnudas!,,2023-09-02T12:53:12Z,https://i.ytimg.com/vi/a5fJYf3YIDQ/default.jpg,[],none,22,11643,264,2,True,PT54S,false
1rGMxk7TTOk,Increíbles palabras de Óscar Casas en el Podcast de Nude Project,,2023-09-01T07:57:42Z,https://i.ytimg.com/vi/1rGMxk7TTOk/default.jpg,[],none,22,9381,386,7,True,PT27S,false
a6Kh2PxKE0Q,Mario Casas Habla sobre su Salario,,2023-09-01T07:55:58Z,https://i.ytimg.com/vi/a6Kh2PxKE0Q/default.jpg,[],none,22,297784,5945,78,True,PT24S,false
siQUAZ6PQqk,Morad como referencia para el papel de la película de Mario Casas,,2023-09-01T07:54:54Z,https://i.ytimg.com/vi/siQUAZ6PQqk/default.jpg,[],none,22,179505,5675,219,True,PT23S,false
3tvFEmQayPE,Sorpresa a una fan en el Podcast de Nude Project,,2023-08-31T09:37:07Z,https://i.ytimg.com/vi/3tvFEmQayPE/default.jpg,[],none,22,6734,226,0,True,PT39S,false
6JuUGXzFHO8,Mario Casas Acude al Psicólogo para Interpretar,,2023-08-29T08:38:18Z,https://i.ytimg.com/vi/6JuUGXzFHO8/default.jpg,[],none,22,347142,9628,105,True,PT34S,false
4_HcTai-quY,La histórica frase de Mario Casas,,2023-08-27T22:21:49Z,https://i.ytimg.com/vi/4_HcTai-quY/default.jpg,[],none,22,15732,406,5,True,PT14S,false
l350xTAPwYM,La Sorprendente Mirada de Mario Casas a Su Hermano Oscar Casas durante los rodajes,,2023-08-27T19:11:20Z,https://i.ytimg.com/vi/l350xTAPwYM/default.jpg,"['nude project', 'nude project podcast']",none,22,352263,9314,92,True,PT34S,false
jLE5y0qn4MA,Oscar y Mario Casas se sinceran tras un par de Desnudas,"¡Bienvenidos a la nueva temporada del Nude Project Podcast!

Empezamos a lo grande con dos increíbles actores, Mario Casas y Oscar Casas.

🎙 Escucha este episodio en Spotify: https://spotifyanchor-web.app.link/e/...

Website: http://nude-project.com
Instagram: http://instagram.com/nudeproject/
Instagram Nude Project Podcast: https://www.instagram.com/nudeprojectpodcast/
TikTok: https://www.tiktok.com/@nudeproject
TikTok Nude Project Podcast: https://www.tiktok.com/@nudeprojectpodcast
Discord: https://discord.gg/pdA85KxS6G 

Instagram Bruno: https://www.instagram.com/brunocasanovas/
TikTok Bruno: https://www.tiktok.com/@brunocasanovas__
Instagram Alex: https://www.instagram.com/alexbenlloch/

Último vlog: https://www.youtube.com/watch?v=gC8nSh2EkeU&t=102s

⚫ Sobre Nude Project : 

Todo comenzó en una habitación universitaria... Era 2018, conocí a Bruno un mes antes. Habíamos crecido en entornos muy diferentes: él era de Bali, yo, Alex, de Burgos (un poco más al norte). Entonces, algo nos unió para siempre: el propósito de crear un movimiento entre los jóvenes de nuestra generación. Juntamos 300 euros cada uno y empezamos a hacer sudaderas. No solo era la ropa, sino el mensaje que queríamos transmitir. ""Puedes lograr cualquier cosa con pasión"". Primero, teníamos demostrarlo. Años después, NUDE es la marca de streetwear con mayor crecimiento de España. Ya somos más de 100 personas en la empresa y millones en la comunidad. Abrimos tiendas en el extranjero. Y lo mejor, tenemos tantas ganas como esos dos chavales soñadores.",2023-08-27T19:00:16Z,https://i.ytimg.com/vi/jLE5y0qn4MA/default.jpg,"['nudeproject', 'nudeprojectpodcast', 'entrevistacasas', 'entrevistamariocasas', 'entrevistaoscarymariocasas', 'CHARLANDO con MARIO CASAS']",none,22,463471,9040,232,True,PT48M34S,false
uKhU53zn8Bw,Young Miko Revela su Tik Tok Feed,,2023-08-21T06:38:28Z,https://i.ytimg.com/vi/uKhU53zn8Bw/default.jpg,"['nude project', 'nude project podcast']",none,22,9911,310,3,True,PT19S,false
deXNbsVnA1M,Young Miko Elige a Milo J para el Podcast,,2023-08-21T06:36:09Z,https://i.ytimg.com/vi/deXNbsVnA1M/default.jpg,"['nude project', 'nude project podcast']",none,22,11587,602,7,True,PT12S,false
8_xRLAW0Pqc,"La Historia de Classy, Feid y Young Miko",,2023-08-08T11:46:36Z,https://i.ytimg.com/vi/8_xRLAW0Pqc/default.jpg,[],none,22,566355,40166,116,True,PT21S,false
5xqAPk5_t-U,Young Miko Referente para el Colectivo LGTBIQ+,,2023-08-08T11:44:35Z,https://i.ytimg.com/vi/5xqAPk5_t-U/default.jpg,[],none,22,7245,266,7,True,PT17S,false
PIoMpr02OZ8,¿Habrá Bizarrap Session con Young Miko?,,2023-08-06T20:07:41Z,https://i.ytimg.com/vi/PIoMpr02OZ8/default.jpg,[],none,22,99165,7333,59,True,PT14S,false
JkgHc56V4yE,Bad Bunny Opina de la Música de Young Miko,,2023-08-06T19:52:11Z,https://i.ytimg.com/vi/JkgHc56V4yE/default.jpg,[],none,22,81248,3334,13,True,PT16S,false
zghSOrgTKSE,Young Miko Responde a nuestras Preguntas Rápidas,,2023-08-06T19:15:12Z,https://i.ytimg.com/vi/zghSOrgTKSE/default.jpg,[],none,22,23430,1655,16,True,PT25S,false
UnqmM1HPRGw,Young Miko: La Favorita de Bad Bunny y la Artista Más Viral del Momento,"Bienvenidos nuevo episodio del podcast de Nude Project. En este episodio contamos como invitada a la artista más viral del momento, Young Miko. 

🎙 Escucha este episodio en Spotify: https://spotifyanchor-web.app.link/e/hgaQ96we4Bb

→ Website: http://nude-project.com


→ Instagram: http://instagram.com/nudeproject/


→ TikTok: https://www.tiktok.com/@nudeproject?l


→ Discord: https://discord.gg/pdA85KxS6G

⚫ Video creado por:

→ https://www.instagram.com/_danicarrero/


→ https://www.instagram.com/joanstufff/


→ https://www.instagram.com/willy_azaola/


⚫ Sobre Nude Project : 

Todo comenzó en una habitación universitaria... Era 2018, conocí a Bruno un mes antes. Ambos teníamos  20 años, pero habíamos crecido en entornos muy diferentes. Él era de Bali, yo, Alex, de Burgos (un poco más al norte). Entonces, algo nos unió para siempre: el propósito de crear un movimiento entre los jóvenes de nuestra generación. Juntamos 300 euros cada uno y empezamos a hacer sudaderas. No solo era la ropa, sino el mensaje que queríamos transmitir. ""Todo se puede lograr con pasión"", pero primero teníamos demostrarlo... Años después, NUDE es la marca de streetwear con mayor crecimiento de España. Ya somos más de 30 personas en la empresa y millones en la comunidad. Hemos viajado por toda España para conoceros y queremos abrirnos al mundo. Y lo mejor, tenemos tantas ganas como esos dos chavales soñadores.",2023-08-06T19:00:13Z,https://i.ytimg.com/vi/UnqmM1HPRGw/default.jpg,"['nude project', 'nude project podcast', 'young miko podcast', 'young miko entrevista', 'young miko historia', 'young miko classy 101', 'young miko nude project', 'young miko wiggy', 'young miko riri', 'younk miko historia completa', 'young miko musica']",none,22,581138,16324,911,True,PT37M8S,false
EnRTT7t02mw,El Creador de los Grandes Vídeos de Tik Tok en Nude Project,,2023-08-01T07:52:34Z,https://i.ytimg.com/vi/EnRTT7t02mw/default.jpg,[],none,22,7706,211,2,True,PT15S,false
oOx8Z7RaQCA,Las Impactantes Palabras de Aissa en el Podcast de Nude Project,,2023-08-01T07:51:02Z,https://i.ytimg.com/vi/oOx8Z7RaQCA/default.jpg,[],none,22,5692,187,0,True,PT16S,false
8MfQjjOyqwQ,Un Amor de Verano 🏖️❤️,,2023-07-31T05:54:56Z,https://i.ytimg.com/vi/8MfQjjOyqwQ/default.jpg,[],none,22,9128,216,2,True,PT27S,false
AR1Fg8IMCYo,Esto Dijo un Fan en Nuestro Podcast,,2023-07-30T20:37:45Z,https://i.ytimg.com/vi/AR1Fg8IMCYo/default.jpg,[],none,22,9090,161,11,True,PT23S,false
tnvFg-FC798,Saiko Fue el Causante del Remix de Las Bratz,,2023-07-30T19:02:53Z,https://i.ytimg.com/vi/tnvFg-FC798/default.jpg,[],none,22,40219,2058,10,True,PT21S,false
Ehheecd6pxc,ESPECIAL VERANO: Nos vamos de Vacaciones y Muchas Desnudas,"Bienvenidos a el episodio especial verano del podcast de Nude Project. En este episodio tenemos un invitado sorpresa, la experiencia de un fan que pasó con nosotros 24 horas y las últimas novedades sobre la Desnuda

🎙 Escucha este episodio en Spotify: https://spotifyanchor-web.app.link/e/...

→ Website: http://nude-project.com


→ Instagram: http://instagram.com/nudeproject/


→ TikTok: https://www.tiktok.com/@nudeproject?l


→ Discord: https://discord.gg/pdA85KxS6G

⚫ Video creado por:

→ https://www.instagram.com/_danicarrero/


→ https://www.instagram.com/joanstufff/


→ https://www.instagram.com/willy_azaola/


⚫ Sobre Nude Project : 

Todo comenzó en una habitación universitaria... Era 2018, conocí a Bruno un mes antes. Ambos teníamos  20 años, pero habíamos crecido en entornos muy diferentes. Él era de Bali, yo, Alex, de Burgos (un poco más al norte). Entonces, algo nos unió para siempre: el propósito de crear un movimiento entre los jóvenes de nuestra generación. Juntamos 300 euros cada uno y empezamos a hacer sudaderas. No solo era la ropa, sino el mensaje que queríamos transmitir. ""Todo se puede lograr con pasión"", pero primero teníamos demostrarlo... Años después, NUDE es la marca de streetwear con mayor crecimiento de España. Ya somos más de 30 personas en la empresa y millones en la comunidad. Hemos viajado por toda España para conoceros y queremos abrirnos al mundo. Y lo mejor, tenemos tantas ganas como esos dos chavales soñadores.",2023-07-30T19:00:07Z,https://i.ytimg.com/vi/Ehheecd6pxc/default.jpg,"['nude project', 'nude project podcast']",none,22,62342,1340,212,True,PT39M44S,false
XDtRw0gx4g4,Nicki Nicole y la Resaca 🤢,,2023-07-27T16:53:25Z,https://i.ytimg.com/vi/XDtRw0gx4g4/default.jpg,[],none,22,1626559,93229,230,True,PT24S,false
VnSpqA9AN3A,Nicki Nicole le Habla al Universo 💫,,2023-07-27T16:37:10Z,https://i.ytimg.com/vi/VnSpqA9AN3A/default.jpg,[],none,22,16863,982,3,True,PT22S,false
kdMPNmYlhNY,A Veces Es Productivo No Hacer Nada,,2023-07-25T20:37:45Z,https://i.ytimg.com/vi/kdMPNmYlhNY/default.jpg,[],none,22,5672,264,0,True,PT13S,false
w2UfG_W0rjU,Las Primeras Canciones de Nicki Nicole,,2023-07-25T20:37:08Z,https://i.ytimg.com/vi/w2UfG_W0rjU/default.jpg,[],none,22,390020,24189,44,True,PT26S,false
BvgB2qNZ5JQ,Duki potencia la primera Canción de Nicki Nicole,,2023-07-25T06:45:28Z,https://i.ytimg.com/vi/BvgB2qNZ5JQ/default.jpg,[],none,22,1040634,74674,106,True,PT30S,false
EbfryfRCNkg,La Bizarrap Session de Nicki Nicole Tuvo Una Gran Fuerza en Su Vida,,2023-07-25T06:43:35Z,https://i.ytimg.com/vi/EbfryfRCNkg/default.jpg,[],none,22,2855166,184481,276,True,PT28S,false
nQn93gbEVv4,¿Será Nicki Nicole Millonaria? Preguntas Comprometidas en el Podcast de Nude Project,,2023-07-25T06:41:46Z,https://i.ytimg.com/vi/nQn93gbEVv4/default.jpg,[],none,22,5885,201,0,True,PT42S,false
K3UjFc7ftys,"Nicki Nicole Conoce a Leo Messi, La Cosa Más Extraña Que le ha pasado",,2023-07-23T20:52:39Z,https://i.ytimg.com/vi/K3UjFc7ftys/default.jpg,[],none,22,80692,3904,11,True,PT20S,false
ifEI6w1T6VY,Nicki Nicole se Enfrenta a Nuestras Preguntas Rápidas,,2023-07-23T20:24:51Z,https://i.ytimg.com/vi/ifEI6w1T6VY/default.jpg,[],none,22,54496,2395,14,True,PT28S,false
8M7KRJ7Ne18,Nicki Nicole Opina Sobre La Velada de Ibai y de Milo,,2023-07-23T20:22:28Z,https://i.ytimg.com/vi/8M7KRJ7Ne18/default.jpg,[],none,22,149191,9615,27,True,PT28S,false
EKHhtZ0N7L8,NICKI NICOLE: El día que la descubrió Duki y y el futuro de Milo J,"Bienvenidos a un nuevo episodio del podcast de Nude Project. En este episodio contamos como invitado con Nicki Nicole una de las raperas más talentosas de la escena de la música urbana.

🎙 Escucha este episodio en Spotify: https://spotifyanchor-web.app.link/e/LKbTBu56FBb

→ Website: http://nude-project.com


→ Instagram: http://instagram.com/nudeproject/


→ TikTok: https://www.tiktok.com/@nudeproject?l


→ Discord: https://discord.gg/pdA85KxS6G

⚫ Video creado por:

→ https://www.instagram.com/_danicarrero/


→ https://www.instagram.com/joanstufff/


→ https://www.instagram.com/willy_azaola/


⚫ Sobre Nude Project : 

Todo comenzó en una habitación universitaria... Era 2018, conocí a Bruno un mes antes. Ambos teníamos  20 años, pero habíamos crecido en entornos muy diferentes. Él era de Bali, yo, Alex, de Burgos (un poco más al norte). Entonces, algo nos unió para siempre: el propósito de crear un movimiento entre los jóvenes de nuestra generación. Juntamos 300 euros cada uno y empezamos a hacer sudaderas. No solo era la ropa, sino el mensaje que queríamos transmitir. ""Todo se puede lograr con pasión"", pero primero teníamos demostrarlo... Años después, NUDE es la marca de streetwear con mayor crecimiento de España. Ya somos más de 30 personas en la empresa y millones en la comunidad. Hemos viajado por toda España para conoceros y queremos abrirnos al mundo. Y lo mejor, tenemos tantas ganas como esos dos chavales soñadores.",2023-07-23T19:46:05Z,https://i.ytimg.com/vi/EKHhtZ0N7L8/default.jpg,"['nude project', 'nude project podcast', 'podcast nicki nicole', 'entrevista nicki nicole', 'entrevista a nicki nicole', 'nicki nicole nude project podcast']",none,22,297414,8766,926,True,PT35M48S,false
9Y3SczEaqA0,Curiosa Ciencia milenaria en India | Ayurveda #ciencia #nudeproject #podcast,,2023-07-20T20:56:19Z,https://i.ytimg.com/vi/9Y3SczEaqA0/default.jpg,[],none,22,18718,556,4,True,PT28S,false
pKfAT1xRzDQ,Jordi Barri 😎 #empreendedorismo #podcast #nudeproject,,2023-07-20T19:15:06Z,https://i.ytimg.com/vi/pKfAT1xRzDQ/default.jpg,[],none,22,6211,124,1,True,PT16S,false
99lsR-T7qmc,Jordi Barri Prueba la Nueva Cerveza de Nude Project #nudeproject #cerveza #verano,,2023-07-19T21:25:14Z,https://i.ytimg.com/vi/99lsR-T7qmc/default.jpg,[],none,22,3617,75,2,True,PT32S,false
StOtw1cyOIA,Continuar con el negocio de sus padres y hacerlo escalar a más de 25M de euros #emprendedor #negocio,,2023-07-19T21:10:10Z,https://i.ytimg.com/vi/StOtw1cyOIA/default.jpg,[],none,22,11697,239,2,True,PT38S,false
UWvu8hJEPdM,Trabaja más de 12 horas diarias para liderar el negocio de Sus Padres #motivacion #empresas,,2023-07-17T16:37:44Z,https://i.ytimg.com/vi/UWvu8hJEPdM/default.jpg,[],none,22,17079,361,5,True,PT27S,false
urATtkhP0yc,La Muerte de su Padre le Hizo Dar un Click en su Vida #superacion #motivacion #nudeproject,,2023-07-17T16:31:37Z,https://i.ytimg.com/vi/urATtkhP0yc/default.jpg,[],none,22,16505,470,6,True,PT31S,false
yqqQ4Kld0Pc,No explicó la Extrema Realidad para poder salir adelante #motivacion #empresas #nudeproject,,2023-07-17T16:27:33Z,https://i.ytimg.com/vi/yqqQ4Kld0Pc/default.jpg,[],none,22,9378,166,0,True,PT40S,false
RSFExvRL55s,"De estar Triste a estar Alegre, el principio de la Dualidad #triste #alegre #nudeproject #podcast",,2023-07-16T19:38:19Z,https://i.ytimg.com/vi/RSFExvRL55s/default.jpg,[],none,22,8140,215,5,True,PT22S,false
l1tBUgIeAU8,✅ Alimentación Saludable e Innovadora con Flax and Kale | ⬆️ Nuevo Podcast de Nude Project,,2023-07-16T19:31:18Z,https://i.ytimg.com/vi/l1tBUgIeAU8/default.jpg,[],none,22,5173,103,0,True,PT19S,false
P_Da0OutbZE,"De 0 a 25.071.084€ en 10 años, el negocio familiar de FLAX & KALE","Bienvenidos a un nuevo episodio del podcast de Nude Project. En este episodio contamos como invitado con Jordi Barri, CEO de la compañía Flax and Kale.

🎙 Escucha este episodio en Spotify: 

→ Website: http://nude-project.com


→ Instagram: http://instagram.com/nudeproject/


→ TikTok: https://www.tiktok.com/@nudeproject?l


→ Discord: https://discord.gg/pdA85KxS6G

⚫ Video creado por:

→ https://www.instagram.com/_danicarrero/


→ https://www.instagram.com/joanstufff/


→ https://www.instagram.com/willy_azaola/


⚫ Sobre Nude Project : 

Todo comenzó en una habitación universitaria... Era 2018, conocí a Bruno un mes antes. Ambos teníamos  20 años, pero habíamos crecido en entornos muy diferentes. Él era de Bali, yo, Alex, de Burgos (un poco más al norte). Entonces, algo nos unió para siempre: el propósito de crear un movimiento entre los jóvenes de nuestra generación. Juntamos 300 euros cada uno y empezamos a hacer sudaderas. No solo era la ropa, sino el mensaje que queríamos transmitir. ""Todo se puede lograr con pasión"", pero primero teníamos demostrarlo... Años después, NUDE es la marca de streetwear con mayor crecimiento de España. Ya somos más de 30 personas en la empresa y millones en la comunidad. Hemos viajado por toda España para conoceros y queremos abrirnos al mundo. Y lo mejor, tenemos tantas ganas como esos dos chavales soñadores.",2023-07-16T19:00:14Z,https://i.ytimg.com/vi/P_Da0OutbZE/default.jpg,"['nude project', 'nude project podcast']",none,22,85441,1712,414,True,PT49M14S,false
vXBlEktCoso,Myke Towers 🛳️ El Lugar Más Extraño Donde Ha Grabado,,2023-07-13T15:16:07Z,https://i.ytimg.com/vi/vXBlEktCoso/default.jpg,[],none,22,9176,244,2,True,PT15S,false
_NCBETLwbLM,Myke Towers 🚨 Explica Que Ser Cantante es Como Ser un Jugador de la NBA,,2023-07-13T15:14:36Z,https://i.ytimg.com/vi/_NCBETLwbLM/default.jpg,[],none,22,35289,1361,9,True,PT14S,false
7w-ernFsr3c,Myke Towers 😱 Nos Pide Que Traigamos a Yovng Chimi,,2023-07-13T15:13:09Z,https://i.ytimg.com/vi/7w-ernFsr3c/default.jpg,[],none,22,5565,263,1,True,PT20S,false
j5qrgVNd1fk,Myke Towers 👶 Desvela Que Quiere Tener 10 Hijos,,2023-07-13T15:11:39Z,https://i.ytimg.com/vi/j5qrgVNd1fk/default.jpg,[],none,22,21257,630,3,True,PT17S,false
187mu2Uz5ik,Myke Towers 🎤 Confiesa Que Tiene Un Don Para Escribir,,2023-07-13T15:08:46Z,https://i.ytimg.com/vi/187mu2Uz5ik/default.jpg,[],none,22,114129,6303,45,True,PT25S,false
EbhE4snchUo,Myke Towers 🇵🇷 Habla de la Relación de Artistas Puertorriqueños,,2023-07-13T15:07:58Z,https://i.ytimg.com/vi/EbhE4snchUo/default.jpg,[],none,22,21543,687,2,True,PT21S,false
_GsOAnYkalc,La Importancia de los Familiares y los Amigos #familia #amistad #nudeproject,,2023-07-12T17:34:02Z,https://i.ytimg.com/vi/_GsOAnYkalc/default.jpg,[],none,22,12740,322,4,True,PT21S,false
q_4ol9z1v6c,Myke Towers se encuentra a Quevedo en el aeropuerto #quevedo  #myketowers  #nudeproject,,2023-07-12T16:01:18Z,https://i.ytimg.com/vi/q_4ol9z1v6c/default.jpg,[],none,22,5417,200,0,True,PT17S,false
nBy01xMpjIU,Myke Towers se impresionó con Ñengo Flow y Jhayco #ÑengoFlow #myketowers #jhaycortez #nudeproject,,2023-07-12T15:56:39Z,https://i.ytimg.com/vi/nBy01xMpjIU/default.jpg,[],none,22,124451,6257,17,True,PT20S,false
kVgaixYl3TA,Historia de “La Playa del Inglés” | Quevedo y Myke Towers #quevedo  #myketowers #nudeproject,,2023-07-12T15:52:11Z,https://i.ytimg.com/vi/kVgaixYl3TA/default.jpg,[],none,22,6864,348,0,True,PT28S,false
ydJ_lIIpqDY,"Bad Bunny, Cardi B, Farruko, Maluma, Anitta, Selena Gómez, Becky G, Arcángel… #artist #myketowers",,2023-07-12T08:13:57Z,https://i.ytimg.com/vi/ydJ_lIIpqDY/default.jpg,[],none,22,9421,327,0,True,PT27S,false
Z1XzPnxPdq0,El Ritual de Myke Towers para Solucionar sus nervios #concierto #myketowers #nudeproject,,2023-07-12T08:13:37Z,https://i.ytimg.com/vi/Z1XzPnxPdq0/default.jpg,[],none,22,14023,444,3,True,PT17S,false
h8rUYEtjTXM,Experiencia de Myke Towers con Quevedo en el aeropuerto #myketowers #quevedo   #nudeproject,,2023-07-12T08:12:50Z,https://i.ytimg.com/vi/h8rUYEtjTXM/default.jpg,[],none,22,9078,350,0,True,PT33S,false
GTk4EDS8Ld8,Lo que ve Myke Towers en sus conciertos #myketowers #concierto #nudeproject,,2023-07-12T08:12:19Z,https://i.ytimg.com/vi/GTk4EDS8Ld8/default.jpg,[],none,22,48156,1992,1,True,PT30S,false
Tf9UBATmspY,Myke Towers reacciona a las nuevas bambas de Nude Project🫣,,2023-07-12T08:11:01Z,https://i.ytimg.com/vi/Tf9UBATmspY/default.jpg,[],none,22,2653,131,0,True,PT30S,false
